threads,algo,mode,dataset,n,m,Delta,c,batch_sz,run,time_s
4,dplus1,vertex,rmat_2^17,131072,1295967,1364,NA,1295967,3,0.06235
4,cbyd_c2,vertex,rmat_2^17,131072,1295967,1364,2,1295967,3,0.061693
4,dplus1,vertex,rmat_2^17,131072,1295967,1364,NA,1295967,4,0.062924
4,cbyd_c2,vertex,rmat_2^17,131072,1295967,1364,2,1295967,4,0.062022
4,dplus1,vertex,rmat_2^18,262144,2601013,1894,NA,2601013,0,0.133322
4,cbyd_c2,vertex,rmat_2^18,262144,2601013,1894,2,2601013,0,0.123509
4,dplus1,vertex,rmat_2^18,262144,2601013,1894,NA,2601013,1,0.124406
4,cbyd_c2,vertex,rmat_2^18,262144,2601013,1894,2,2601013,1,0.124169
4,dplus1,vertex,rmat_2^18,262144,2601013,1894,NA,2601013,2,0.124188
4,cbyd_c2,vertex,rmat_2^18,262144,2601013,1894,2,2601013,2,0.123435
4,dplus1,vertex,rmat_2^18,262144,2601013,1894,NA,2601013,3,0.12427
4,cbyd_c2,vertex,rmat_2^18,262144,2601013,1894,2,2601013,3,0.124646
4,dplus1,vertex,rmat_2^18,262144,2601013,1894,NA,2601013,4,0.124231
4,cbyd_c2,vertex,rmat_2^18,262144,2601013,1894,2,2601013,4,0.123549
4,dplus1,vertex,rmat_2^19,524288,5214709,2484,NA,5214709,0,0.267143
4,cbyd_c2,vertex,rmat_2^19,524288,5214709,2484,2,5214709,0,0.252028
4,dplus1,vertex,rmat_2^19,524288,5214709,2484,NA,5214709,1,0.253107
4,cbyd_c2,vertex,rmat_2^19,524288,5214709,2484,2,5214709,1,0.248508
4,dplus1,vertex,rmat_2^19,524288,5214709,2484,NA,5214709,2,0.250936
4,cbyd_c2,vertex,rmat_2^19,524288,5214709,2484,2,5214709,2,0.249871
4,dplus1,vertex,rmat_2^19,524288,5214709,2484,NA,5214709,3,0.250816
4,cbyd_c2,vertex,rmat_2^19,524288,5214709,2484,2,5214709,3,0.249036
4,dplus1,vertex,rmat_2^19,524288,5214709,2484,NA,5214709,4,0.250352
4,cbyd_c2,vertex,rmat_2^19,524288,5214709,2484,2,5214709,4,0.248437
4,dplus1,vertex,rmat_2^20,1048576,10446839,3315,NA,10446839,0,0.535597
4,cbyd_c2,vertex,rmat_2^20,1048576,10446839,3315,2,10446839,0,0.514195
4,dplus1,vertex,rmat_2^20,1048576,10446839,3315,NA,10446839,1,0.517253
4,cbyd_c2,vertex,rmat_2^20,1048576,10446839,3315,2,10446839,1,0.508483
4,dplus1,vertex,rmat_2^20,1048576,10446839,3315,NA,10446839,2,0.510981
4,cbyd_c2,vertex,rmat_2^20,1048576,10446839,3315,2,10446839,2,0.509387
4,dplus1,vertex,rmat_2^20,1048576,10446839,3315,NA,10446839,3,0.511001
4,cbyd_c2,vertex,rmat_2^20,1048576,10446839,3315,2,10446839,3,0.50911
4,dplus1,vertex,rmat_2^20,1048576,10446839,3315,NA,10446839,4,0.512562
4,cbyd_c2,vertex,rmat_2^20,1048576,10446839,3315,2,10446839,4,0.509299
4,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,26010,0,0.353576
4,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,26010,0,0.379478
4,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,26010,1,0.38854
4,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,26010,1,0.395359
4,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,26010,2,0.399491
4,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,26010,2,0.402231
4,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,26010,3,0.404209
4,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,26010,3,0.4036
4,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,26010,4,0.404681
4,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,26010,4,0.402871
4,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,130050,0,0.251768
4,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,130050,0,0.252647
4,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,130050,1,0.256401
4,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,130050,1,0.257638
4,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,130050,2,0.262058
4,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,130050,2,0.262823
4,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,130050,3,0.264354
4,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,130050,3,0.265346
4,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,130050,4,0.267838
4,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,130050,4,0.26535
4,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,260101,0,0.222683
4,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,260101,0,0.223058
4,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,260101,1,0.224731
4,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,260101,1,0.226196
4,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,260101,2,0.229287
4,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,260101,2,0.229229
4,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,260101,3,0.232682
4,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,260101,3,0.233442
4,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,260101,4,0.235686
4,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,260101,4,0.236525
4,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,650253,0,0.189058
4,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,650253,0,0.184976
4,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,650253,1,0.187777
4,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,650253,1,0.188786
4,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,650253,2,0.190679
4,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,650253,2,0.190936
4,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,650253,3,0.19349
4,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,650253,3,0.192104
4,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,650253,4,0.1957
4,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,650253,4,0.194846
4,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,1300506,0,0.165492
4,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,1300506,0,0.162707
4,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,1300506,1,0.164983
4,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,1300506,1,0.1659
4,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,1300506,2,0.16572
4,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,1300506,2,0.165822
4,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,1300506,3,0.166236
4,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,1300506,3,0.166932
4,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,1300506,4,0.167769
4,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,1300506,4,0.167088
4,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,2601013,0,0.155947
4,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,2601013,0,0.145933
4,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,2601013,1,0.145786
4,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,2601013,1,0.145015
4,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,2601013,2,0.14681
4,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,2601013,2,0.145183
4,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,2601013,3,0.146208
4,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,2601013,3,0.145879
4,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,2601013,4,0.148282
4,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,2601013,4,0.146355
4,dplus1,snap,email-Enron,36692,183831,1383,NA,183831,0,0.010182
4,cbyd_c2,snap,email-Enron,36692,183831,1383,2,183831,0,0.009041
4,dplus1,snap,email-Enron,36692,183831,1383,NA,183831,1,0.009303
4,cbyd_c2,snap,email-Enron,36692,183831,1383,2,183831,1,0.009387
4,dplus1,snap,email-Enron,36692,183831,1383,NA,183831,2,0.009216
4,cbyd_c2,snap,email-Enron,36692,183831,1383,2,183831,2,0.00888
4,dplus1,snap,email-Enron,36692,183831,1383,NA,183831,3,0.009297
4,cbyd_c2,snap,email-Enron,36692,183831,1383,2,183831,3,0.009193
4,dplus1,snap,email-Enron,36692,183831,1383,NA,183831,4,0.009487
4,cbyd_c2,snap,email-Enron,36692,183831,1383,2,183831,4,0.009334
4,dplus1,snap,com-dblp,425957,1049866,343,NA,1049866,0,0.06665
4,cbyd_c2,snap,com-dblp,425957,1049866,343,2,1049866,0,0.060652
4,dplus1,snap,com-dblp,425957,1049866,343,NA,1049866,1,0.061098
4,cbyd_c2,snap,com-dblp,425957,1049866,343,2,1049866,1,0.059957
4,dplus1,snap,com-dblp,425957,1049866,343,NA,1049866,2,0.060522
4,cbyd_c2,snap,com-dblp,425957,1049866,343,2,1049866,2,0.060075
4,dplus1,snap,com-dblp,425957,1049866,343,NA,1049866,3,0.060141
4,cbyd_c2,snap,com-dblp,425957,1049866,343,2,1049866,3,0.059985
4,dplus1,snap,com-dblp,425957,1049866,343,NA,1049866,4,0.060405
4,cbyd_c2,snap,com-dblp,425957,1049866,343,2,1049866,4,0.06059
4,dplus1,snap,com-amazon,548552,925872,549,NA,925872,0,0.057969
4,cbyd_c2,snap,com-amazon,548552,925872,549,2,925872,0,0.0565
4,dplus1,snap,com-amazon,548552,925872,549,NA,925872,1,0.056728
4,cbyd_c2,snap,com-amazon,548552,925872,549,2,925872,1,0.056293
4,dplus1,snap,com-amazon,548552,925872,549,NA,925872,2,0.056717
4,cbyd_c2,snap,com-amazon,548552,925872,549,2,925872,2,0.058126
4,dplus1,snap,com-amazon,548552,925872,549,NA,925872,3,0.058144
4,cbyd_c2,snap,com-amazon,548552,925872,549,2,925872,3,0.05802
4,dplus1,snap,com-amazon,548552,925872,549,NA,925872,4,0.058136
4,cbyd_c2,snap,com-amazon,548552,925872,549,2,925872,4,0.057933
4,dplus1,snap,roadNet-CA,1971281,2766607,12,NA,2766607,0,0.220973
4,cbyd_c2,snap,roadNet-CA,1971281,2766607,12,2,2766607,0,0.202078
4,dplus1,snap,roadNet-CA,1971281,2766607,12,NA,2766607,1,0.213583
4,cbyd_c2,snap,roadNet-CA,1971281,2766607,12,2,2766607,1,0.202427
4,dplus1,snap,roadNet-CA,1971281,2766607,12,NA,2766607,2,0.214212
4,cbyd_c2,snap,roadNet-CA,1971281,2766607,12,2,2766607,2,0.202677
4,dplus1,snap,roadNet-CA,1971281,2766607,12,NA,2766607,3,0.213417
4,cbyd_c2,snap,roadNet-CA,1971281,2766607,12,2,2766607,3,0.202501
4,dplus1,snap,roadNet-CA,1971281,2766607,12,NA,2766607,4,0.218023
4,cbyd_c2,snap,roadNet-CA,1971281,2766607,12,2,2766607,4,0.207473
8,dplus1,thread,rmat_262144,262144,2601013,NA,NA,2601013,0,0.089422
8,dplus1,thread,rmat_262144,262144,2601013,NA,NA,2601013,1,0.084836
8,dplus1,thread,rmat_262144,262144,2601013,NA,NA,2601013,2,0.084276
8,dplus1,thread,rmat_262144,262144,2601013,NA,NA,2601013,3,0.084613
8,dplus1,thread,rmat_262144,262144,2601013,NA,NA,2601013,4,0.084492
8,cbyd_c2,thread,rmat_262144,262144,2601013,NA,2,2601013,0,0.084328
8,cbyd_c2,thread,rmat_262144,262144,2601013,NA,2,2601013,1,0.083814
8,cbyd_c2,thread,rmat_262144,262144,2601013,NA,2,2601013,2,0.084618
8,cbyd_c2,thread,rmat_262144,262144,2601013,NA,2,2601013,3,0.084466
8,cbyd_c2,thread,rmat_262144,262144,2601013,NA,2,2601013,4,0.084597
8,dplus1_10batch,thread,rmat_262144,262144,2601013,NA,NA,2601013,0,0.115108
8,dplus1_10batch,thread,rmat_262144,262144,2601013,NA,NA,2601013,1,0.123361
8,dplus1_10batch,thread,rmat_262144,262144,2601013,NA,NA,2601013,2,0.123935
8,dplus1_10batch,thread,rmat_262144,262144,2601013,NA,NA,2601013,3,0.128758
8,dplus1_10batch,thread,rmat_262144,262144,2601013,NA,NA,2601013,4,0.132401
8,cbyd_c2_10batch,thread,rmat_262144,262144,2601013,NA,2,2601013,0,0.135326
8,cbyd_c2_10batch,thread,rmat_262144,262144,2601013,NA,2,2601013,1,0.139204
8,cbyd_c2_10batch,thread,rmat_262144,262144,2601013,NA,2,2601013,2,0.142132
8,cbyd_c2_10batch,thread,rmat_262144,262144,2601013,NA,2,2601013,3,0.144912
8,cbyd_c2_10batch,thread,rmat_262144,262144,2601013,NA,2,2601013,4,0.147324
8,cbyd,c_scaling,rmat_262144,262144,2601013,1894,2,2601013,0,0.088582
8,cbyd,c_scaling,rmat_262144,262144,2601013,1894,2,2601013,1,0.083285
8,cbyd,c_scaling,rmat_262144,262144,2601013,1894,2,2601013,2,0.082913
8,cbyd,c_scaling,rmat_262144,262144,2601013,1894,2,2601013,3,0.083062
8,cbyd,c_scaling,rmat_262144,262144,2601013,1894,2,2601013,4,0.082984
8,cbyd,c_scaling,rmat_262144,262144,2601013,1894,3,2601013,0,0.083064
8,cbyd,c_scaling,rmat_262144,262144,2601013,1894,3,2601013,1,0.082906
8,cbyd,c_scaling,rmat_262144,262144,2601013,1894,3,2601013,2,0.082996
8,cbyd,c_scaling,rmat_262144,262144,2601013,1894,3,2601013,3,0.083002
8,cbyd,c_scaling,rmat_262144,262144,2601013,1894,3,2601013,4,0.083431
8,cbyd,c_scaling,rmat_262144,262144,2601013,1894,4,2601013,0,0.083494
8,cbyd,c_scaling,rmat_262144,262144,2601013,1894,4,2601013,1,0.083206
8,cbyd,c_scaling,rmat_262144,262144,2601013,1894,4,2601013,2,0.083425
8,cbyd,c_scaling,rmat_262144,262144,2601013,1894,4,2601013,3,0.083512
8,cbyd,c_scaling,rmat_262144,262144,2601013,1894,4,2601013,4,0.083561
8,cbyd,c_scaling,rmat_262144,262144,2601013,1894,6,2601013,0,0.083592
8,cbyd,c_scaling,rmat_262144,262144,2601013,1894,6,2601013,1,0.083619
8,cbyd,c_scaling,rmat_262144,262144,2601013,1894,6,2601013,2,0.084088
8,cbyd,c_scaling,rmat_262144,262144,2601013,1894,6,2601013,3,0.083516
8,cbyd,c_scaling,rmat_262144,262144,2601013,1894,6,2601013,4,0.083931
8,cbyd,c_scaling,rmat_262144,262144,2601013,1894,8,2601013,0,0.083772
8,cbyd,c_scaling,rmat_262144,262144,2601013,1894,8,2601013,1,0.084492
8,cbyd,c_scaling,rmat_262144,262144,2601013,1894,8,2601013,2,0.084073
8,cbyd,c_scaling,rmat_262144,262144,2601013,1894,8,2601013,3,0.084408
8,cbyd,c_scaling,rmat_262144,262144,2601013,1894,8,2601013,4,0.084157
8,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,2,2601013,0,0.114479
8,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,2,2601013,1,0.11772
8,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,2,2601013,2,0.123718
8,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,2,2601013,3,0.127616
8,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,2,2601013,4,0.131125
8,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,3,2601013,0,0.135507
8,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,3,2601013,1,0.138052
8,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,3,2601013,2,0.140304
8,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,3,2601013,3,0.143712
8,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,3,2601013,4,0.145082
8,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,4,2601013,0,0.147299
8,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,4,2601013,1,0.148515
8,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,4,2601013,2,0.150604
8,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,4,2601013,3,0.153151
8,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,4,2601013,4,0.154186
8,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,6,2601013,0,0.155305
8,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,6,2601013,1,0.155854
8,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,6,2601013,2,0.156357
8,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,6,2601013,3,0.1571
8,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,6,2601013,4,0.15799
8,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,8,2601013,0,0.159118
8,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,8,2601013,1,0.160118
8,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,8,2601013,2,0.159597
8,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,8,2601013,3,0.160376
8,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,8,2601013,4,0.160049
8,dplus1,vertex,rmat_2^12,4096,38344,286,NA,38344,0,0.001758
8,cbyd_c2,vertex,rmat_2^12,4096,38344,286,2,38344,0,0.001341
8,dplus1,vertex,rmat_2^12,4096,38344,286,NA,38344,1,0.001404
8,cbyd_c2,vertex,rmat_2^12,4096,38344,286,2,38344,1,0.001394
8,dplus1,vertex,rmat_2^12,4096,38344,286,NA,38344,2,0.001424
8,cbyd_c2,vertex,rmat_2^12,4096,38344,286,2,38344,2,0.001346
8,dplus1,vertex,rmat_2^12,4096,38344,286,NA,38344,3,0.001464
8,cbyd_c2,vertex,rmat_2^12,4096,38344,286,2,38344,3,0.001349
8,dplus1,vertex,rmat_2^12,4096,38344,286,NA,38344,4,0.001463
8,cbyd_c2,vertex,rmat_2^12,4096,38344,286,2,38344,4,0.001379
8,dplus1,vertex,rmat_2^13,8192,77999,389,NA,77999,0,0.003035
8,cbyd_c2,vertex,rmat_2^13,8192,77999,389,2,77999,0,0.002063
8,dplus1,vertex,rmat_2^13,8192,77999,389,NA,77999,1,0.002084
8,cbyd_c2,vertex,rmat_2^13,8192,77999,389,2,77999,1,0.002068
8,dplus1,vertex,rmat_2^13,8192,77999,389,NA,77999,2,0.002166
8,cbyd_c2,vertex,rmat_2^13,8192,77999,389,2,77999,2,0.002044
8,dplus1,vertex,rmat_2^13,8192,77999,389,NA,77999,3,0.002094
8,cbyd_c2,vertex,rmat_2^13,8192,77999,389,2,77999,3,0.002117
8,dplus1,vertex,rmat_2^13,8192,77999,389,NA,77999,4,0.002224
8,cbyd_c2,vertex,rmat_2^13,8192,77999,389,2,77999,4,0.002127
8,dplus1,vertex,rmat_2^14,16384,158370,546,NA,158370,0,0.005005
8,cbyd_c2,vertex,rmat_2^14,16384,158370,546,2,158370,0,0.004528
8,dplus1,vertex,rmat_2^14,16384,158370,546,NA,158370,1,0.004541
8,cbyd_c2,vertex,rmat_2^14,16384,158370,546,2,158370,1,0.004594
8,dplus1,vertex,rmat_2^14,16384,158370,546,NA,158370,2,0.004667
8,cbyd_c2,vertex,rmat_2^14,16384,158370,546,2,158370,2,0.004543
8,dplus1,vertex,rmat_2^14,16384,158370,546,NA,158370,3,0.004593
8,cbyd_c2,vertex,rmat_2^14,16384,158370,546,2,158370,3,0.00443
8,dplus1,vertex,rmat_2^14,16384,158370,546,NA,158370,4,0.004637
8,cbyd_c2,vertex,rmat_2^14,16384,158370,546,2,158370,4,0.004617
8,dplus1,vertex,rmat_2^15,32768,319975,761,NA,319975,0,0.010461
8,cbyd_c2,vertex,rmat_2^15,32768,319975,761,2,319975,0,0.009839
8,dplus1,vertex,rmat_2^15,32768,319975,761,NA,319975,1,0.00984
8,cbyd_c2,vertex,rmat_2^15,32768,319975,761,2,319975,1,0.009899
8,dplus1,vertex,rmat_2^15,32768,319975,761,NA,319975,2,0.010048
8,cbyd_c2,vertex,rmat_2^15,32768,319975,761,2,319975,2,0.009908
8,dplus1,vertex,rmat_2^15,32768,319975,761,NA,319975,3,0.010057
8,cbyd_c2,vertex,rmat_2^15,32768,319975,761,2,319975,3,0.009749
8,dplus1,vertex,rmat_2^15,32768,319975,761,NA,319975,4,0.010015
8,cbyd_c2,vertex,rmat_2^15,32768,319975,761,2,319975,4,0.009874
8,dplus1,vertex,rmat_2^16,65536,644750,992,NA,644750,0,0.022259
8,cbyd_c2,vertex,rmat_2^16,65536,644750,992,2,644750,0,0.020793
8,dplus1,vertex,rmat_2^16,65536,644750,992,NA,644750,1,0.021048
8,cbyd_c2,vertex,rmat_2^16,65536,644750,992,2,644750,1,0.020454
8,dplus1,vertex,rmat_2^16,65536,644750,992,NA,644750,2,0.020694
8,cbyd_c2,vertex,rmat_2^16,65536,644750,992,2,644750,2,0.020696
8,dplus1,vertex,rmat_2^16,65536,644750,992,NA,644750,3,0.021097
8,cbyd_c2,vertex,rmat_2^16,65536,644750,992,2,644750,3,0.020621
8,dplus1,vertex,rmat_2^16,65536,644750,992,NA,644750,4,0.021022
8,cbyd_c2,vertex,rmat_2^16,65536,644750,992,2,644750,4,0.020938
8,dplus1,vertex,rmat_2^17,131072,1295967,1364,NA,1295967,0,0.045662
8,cbyd_c2,vertex,rmat_2^17,131072,1295967,1364,2,1295967,0,0.04266
8,dplus1,vertex,rmat_2^17,131072,1295967,1364,NA,1295967,1,0.042619
8,cbyd_c2,vertex,rmat_2^17,131072,1295967,1364,2,1295967,1,0.043117
8,dplus1,vertex,rmat_2^17,131072,1295967,1364,NA,1295967,2,0.042775
8,cbyd_c2,vertex,rmat_2^17,131072,1295967,1364,2,1295967,2,0.04274
8,dplus1,vertex,rmat_2^17,131072,1295967,1364,NA,1295967,3,0.042604
8,cbyd_c2,vertex,rmat_2^17,131072,1295967,1364,2,1295967,3,0.042667
8,dplus1,vertex,rmat_2^17,131072,1295967,1364,NA,1295967,4,0.042853
8,cbyd_c2,vertex,rmat_2^17,131072,1295967,1364,2,1295967,4,0.042734
8,dplus1,vertex,rmat_2^18,262144,2601013,1894,NA,2601013,0,0.090662
8,cbyd_c2,vertex,rmat_2^18,262144,2601013,1894,2,2601013,0,0.085824
8,dplus1,vertex,rmat_2^18,262144,2601013,1894,NA,2601013,1,0.086133
8,cbyd_c2,vertex,rmat_2^18,262144,2601013,1894,2,2601013,1,0.084967
8,dplus1,vertex,rmat_2^18,262144,2601013,1894,NA,2601013,2,0.086267
8,cbyd_c2,vertex,rmat_2^18,262144,2601013,1894,2,2601013,2,0.085394
8,dplus1,vertex,rmat_2^18,262144,2601013,1894,NA,2601013,3,0.086318
8,cbyd_c2,vertex,rmat_2^18,262144,2601013,1894,2,2601013,3,0.085373
8,dplus1,vertex,rmat_2^18,262144,2601013,1894,NA,2601013,4,0.086033
8,cbyd_c2,vertex,rmat_2^18,262144,2601013,1894,2,2601013,4,0.085671
8,dplus1,vertex,rmat_2^19,524288,5214709,2484,NA,5214709,0,0.181332
8,cbyd_c2,vertex,rmat_2^19,524288,5214709,2484,2,5214709,0,0.172703
8,dplus1,vertex,rmat_2^19,524288,5214709,2484,NA,5214709,1,0.173075
8,cbyd_c2,vertex,rmat_2^19,524288,5214709,2484,2,5214709,1,0.172163
8,dplus1,vertex,rmat_2^19,524288,5214709,2484,NA,5214709,2,0.173421
8,cbyd_c2,vertex,rmat_2^19,524288,5214709,2484,2,5214709,2,0.173276
8,dplus1,vertex,rmat_2^19,524288,5214709,2484,NA,5214709,3,0.173831
8,cbyd_c2,vertex,rmat_2^19,524288,5214709,2484,2,5214709,3,0.172658
8,dplus1,vertex,rmat_2^19,524288,5214709,2484,NA,5214709,4,0.174136
8,cbyd_c2,vertex,rmat_2^19,524288,5214709,2484,2,5214709,4,0.173135
8,dplus1,vertex,rmat_2^20,1048576,10446839,3315,NA,10446839,0,0.366163
8,cbyd_c2,vertex,rmat_2^20,1048576,10446839,3315,2,10446839,0,0.348693
8,dplus1,vertex,rmat_2^20,1048576,10446839,3315,NA,10446839,1,0.350058
8,cbyd_c2,vertex,rmat_2^20,1048576,10446839,3315,2,10446839,1,0.348918
8,dplus1,vertex,rmat_2^20,1048576,10446839,3315,NA,10446839,2,0.350351
8,cbyd_c2,vertex,rmat_2^20,1048576,10446839,3315,2,10446839,2,0.348918
8,dplus1,vertex,rmat_2^20,1048576,10446839,3315,NA,10446839,3,0.350888
8,cbyd_c2,vertex,rmat_2^20,1048576,10446839,3315,2,10446839,3,0.349403
8,dplus1,vertex,rmat_2^20,1048576,10446839,3315,NA,10446839,4,0.366232
8,cbyd_c2,vertex,rmat_2^20,1048576,10446839,3315,2,10446839,4,0.359812
8,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,26010,0,0.244701
8,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,26010,0,0.263525
8,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,26010,1,0.268479
8,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,26010,1,0.275532
8,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,26010,2,0.275519
8,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,26010,2,0.279693
8,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,26010,3,0.274388
8,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,26010,3,0.281224
8,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,26010,4,0.278633
8,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,26010,4,0.283234
8,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,130050,0,0.166033
8,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,130050,0,0.16418
8,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,130050,1,0.166462
8,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,130050,1,0.168174
8,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,130050,2,0.170286
8,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,130050,2,0.171568
8,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,130050,3,0.172057
8,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,130050,3,0.172699
8,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,130050,4,0.174298
8,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,130050,4,0.173694
8,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,260101,0,0.14453
8,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,260101,0,0.144567
8,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,260101,1,0.145632
8,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,260101,1,0.147521
8,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,260101,2,0.147126
8,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,260101,2,0.149627
8,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,260101,3,0.152557
8,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,260101,3,0.151346
8,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,260101,4,0.152376
8,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,260101,4,0.153518
